avg_latency_spf,avg_througput_fps,case,classifier_cpu_mcores_ps,classifier_cpu_requested_millicores,data_quality,frame_duration_s,frame_queue_duration_s,get_image_duration_s,gpu,inference_threads,latency_spf,model,model_load_duration_s,model_quality,model_runtime,network_usage_mb,network_usage_megabits_ps,network_usage_megabits_ps_2,num_frames,num_hops,num_workers,requested_bandwidth_mbps,run_time_s,sensor_cpu_requested_millicores,source_file,tranfer_duration_s,uploaded_at
0.1584125012159347,6.312777042388916,offload,1379.1314697265625,2000.0,40.0,0.158334344625473,0.0433113574981689,0.0627680718898773,False,3.0,0.1584125012159347,acdnet,0.0287539958953857,70.0,pytorch,178773.609375,9.91575050354004,9.032713890075684,400.0,1.0,1.0,10.0,63.36499786376953,500.0,250210_acd_onoffbench.csv,0.1570087373256683,2025-03-20T16:05:05.290Z
0.157359167933464,6.354896545410156,offload,1758.1513671875,4000.0,40.0,0.1572831124067306,0.0267724897712469,0.0563097558915615,False,3.0,0.157359167933464,acdnet,0.0470088310539722,70.0,pytorch,178773.609375,10.288656234741213,9.093085289001465,400.0,1.0,1.0,10.0,62.94366455078125,500.0,250210_acd_onoffbench.csv,0.1556067764759063,2025-03-20T16:05:05.290Z
0.17354416847229,5.784448146820068,offload,981.8798217773438,4000.0,40.0,0.1734192669391632,3.214000701904297,0.0029467889107763,False,1.0,0.17354416847229,acdnet,0.0418383292853832,70.0,pytorch,178773.609375,9.432398796081545,8.247000694274902,400.0,1.0,1.0,10.0,69.41766357421875,500.0,250210_acd_onoffbench.csv,0.1558755487203598,2025-03-20T16:05:05.290Z
0.1576091647148132,6.344810485839844,offload,2348.11279296875,4000.0,40.0,0.1575380265712738,0.0214440692216157,0.0802209377288818,False,6.0,0.1576091647148132,acdnet,0.0272698402404785,70.0,pytorch,178773.609375,10.101479530334473,9.07837200164795,400.0,1.0,1.0,10.0,63.04366683959961,500.0,250210_acd_onoffbench.csv,0.1557353436946869,2025-03-20T16:05:05.290Z
0.1661941558122635,6.038633346557617,offload,982.6231689453124,2000.0,40.0,0.1661295145750045,1.6151559352874756,0.0027605141513049,False,1.0,0.1661941558122635,acdnet,0.0361486263573169,70.0,pytorch,178773.609375,9.809041976928713,8.608879089355469,400.0,1.0,1.0,10.0,66.47766876220703,500.0,250210_acd_onoffbench.csv,0.1571422070264816,2025-03-20T16:05:05.290Z
0.241124153137207,4.3801445960998535,offload,1959.58837890625,2000.0,40.0,0.2410473972558975,11.028782844543455,0.0057126423344016,False,6.0,0.241124153137207,acdnet,0.0528883151710033,70.0,pytorch,178773.609375,6.688333988189697,5.933226585388184,400.0,1.0,1.0,10.0,96.4496612548828,500.0,250210_acd_onoffbench.csv,0.1876241564750671,2025-03-20T16:05:05.290Z
0.3290366530418396,3.044402599334717,offload,1448.0732421875,2000.0,40.0,0.3288728594779968,0.9185014963150024,0.1168450936675071,False,6.0,0.3290366530418396,acdnet,0.0319792442023754,70.0,pytorch,178773.609375,4.889606475830078,4.348759174346924,400.0,1.0,1.0,5.0,131.6146697998047,500.0,250210_acd_onoffbench.csv,0.3235923945903778,2025-03-20T16:05:05.290Z
0.3166125118732452,3.158517837524414,offload,542.3685302734375,4000.0,40.0,0.3165509104728699,0.0421707779169082,0.1425360441207885,False,1.0,0.3166125118732452,acdnet,0.0343577079474926,70.0,pytorch,178773.609375,5.207017421722412,4.51803731918335,400.0,1.0,1.0,5.0,126.64500427246094,500.0,250210_acd_onoffbench.csv,0.3149662315845489,2025-03-20T16:05:05.290Z
0.3288300037384033,3.0456037521362305,offload,1322.717529296875,4000.0,40.0,0.3287358283996582,0.0164451394230127,0.2331360131502151,False,6.0,0.3288300037384033,acdnet,0.0317320823669433,70.0,pytorch,178773.609375,4.975922107696533,4.350572109222412,400.0,1.0,1.0,5.0,131.53199768066406,500.0,250210_acd_onoffbench.csv,0.3289147615432739,2025-03-20T16:05:05.290Z
0.3225033283233642,3.1022708415985107,offload,885.9009399414062,4000.0,40.0,0.3224310874938965,0.0209852326661348,0.2173154801130294,False,3.0,0.3225033283233642,acdnet,0.0421521663665771,70.0,pytorch,178773.609375,5.132789611816406,4.435641765594482,400.0,1.0,1.0,5.0,129.0013427734375,500.0,250210_acd_onoffbench.csv,0.3227444291114807,2025-03-20T16:05:05.290Z
